x,y,layer1,layer2,voltage1,voltage2,current
4531.71,1877.15,TOP_LAYER,BOTTOM_LAYER,13.7757,13.7755,0.10608
4551.4,735.418,TOP_LAYER,BOTTOM_LAYER,13.634,13.634,0.00514127
4551.4,814.158,TOP_LAYER,BOTTOM_LAYER,13.6341,13.6341,0.00555961
4551.4,1011.01,TOP_LAYER,BOTTOM_LAYER,13.6832,13.6831,0.0351086
4551.4,1089.75,TOP_LAYER,BOTTOM_LAYER,13.6835,13.6834,0.0810864
4551.4,1168.49,TOP_LAYER,BOTTOM_LAYER,13.6839,13.6839,0.00604777
4551.4,1247.23,TOP_LAYER,BOTTOM_LAYER,13.6844,13.6844,-0.0023606
4551.4,1325.97,TOP_LAYER,BOTTOM_LAYER,13.6847,13.6847,0.0282595
4551.4,1522.82,TOP_LAYER,BOTTOM_LAYER,13.776,13.7758,0.143104
4551.4,1601.56,TOP_LAYER,BOTTOM_LAYER,13.7761,13.7758,0.147603
4551.4,1680.3,TOP_LAYER,BOTTOM_LAYER,13.7761,13.7759,0.141172
4551.4,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7759,13.7758,0.113578
4551.4,1837.78,TOP_LAYER,BOTTOM_LAYER,13.7757,13.7755,0.146148
4551.4,1916.52,TOP_LAYER,BOTTOM_LAYER,13.7756,13.7754,0.172958
4571.08,696.048,TOP_LAYER,BOTTOM_LAYER,13.6339,13.6339,0.000719338
4571.08,774.788,TOP_LAYER,BOTTOM_LAYER,13.6341,13.6341,0.0055879
4571.08,853.528,TOP_LAYER,BOTTOM_LAYER,13.6341,13.6341,0.00600259
4571.08,971.639,TOP_LAYER,BOTTOM_LAYER,13.6831,13.6831,-0.0330427
4571.08,1050.38,TOP_LAYER,BOTTOM_LAYER,13.6831,13.6832,-0.0530193
4571.08,1129.12,TOP_LAYER,BOTTOM_LAYER,13.6836,13.6837,-0.0340526
4571.08,1207.86,TOP_LAYER,BOTTOM_LAYER,13.6842,13.6841,0.0266697
4571.08,1286.6,TOP_LAYER,BOTTOM_LAYER,13.6847,13.6846,0.121689
4571.08,1483.45,TOP_LAYER,BOTTOM_LAYER,13.7756,13.7757,-0.0906808
4571.08,1562.19,TOP_LAYER,BOTTOM_LAYER,13.7756,13.7758,-0.125067
4571.08,1640.93,TOP_LAYER,BOTTOM_LAYER,13.7756,13.7758,-0.128075
4571.08,1719.67,TOP_LAYER,BOTTOM_LAYER,13.7756,13.7758,-0.112999
4571.08,1798.41,TOP_LAYER,BOTTOM_LAYER,13.7755,13.7756,-0.0718327
4571.08,1877.15,TOP_LAYER,BOTTOM_LAYER,13.7754,13.7754,0.0193675
4571.08,1955.89,TOP_LAYER,BOTTOM_LAYER,13.7755,13.7753,0.0915552
4592.56,553.581,TOP_LAYER,BOTTOM_LAYER,0.0416204,0.0386836,8.64664
4590.77,735.418,TOP_LAYER,BOTTOM_LAYER,13.634,13.634,0.0107747
4590.77,814.158,TOP_LAYER,BOTTOM_LAYER,13.6341,13.6341,0.012003
4590.77,1011.01,TOP_LAYER,BOTTOM_LAYER,13.6831,13.683,0.047206
4590.77,1089.75,TOP_LAYER,BOTTOM_LAYER,13.6834,13.6832,0.0982386
4590.77,1168.49,TOP_LAYER,BOTTOM_LAYER,13.6839,13.6838,0.0164372
4590.77,1247.23,TOP_LAYER,BOTTOM_LAYER,13.6845,13.6845,0.0153212
4590.77,1325.97,TOP_LAYER,BOTTOM_LAYER,13.685,13.6849,0.0870445
4590.77,1522.82,TOP_LAYER,BOTTOM_LAYER,13.7755,13.7753,0.140055
4590.77,1601.56,TOP_LAYER,BOTTOM_LAYER,13.7756,13.7754,0.136312
4590.77,1680.3,TOP_LAYER,BOTTOM_LAYER,13.7756,13.7754,0.127084
4590.77,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7756,13.7754,0.10454
4590.77,1837.78,TOP_LAYER,BOTTOM_LAYER,13.7755,13.7753,0.100629
4590.77,1916.52,TOP_LAYER,BOTTOM_LAYER,13.7754,13.7753,0.116219
4610.45,696.048,TOP_LAYER,BOTTOM_LAYER,13.6337,13.6337,-0.00146158
4610.45,774.788,TOP_LAYER,BOTTOM_LAYER,13.6341,13.6341,0.0129076
4610.45,853.528,TOP_LAYER,BOTTOM_LAYER,13.6342,13.6342,0.0123878
4610.45,971.639,TOP_LAYER,BOTTOM_LAYER,13.6829,13.6829,-0.0448162
4610.45,1050.38,TOP_LAYER,BOTTOM_LAYER,13.6829,13.6831,-0.0731195
4610.45,1129.12,TOP_LAYER,BOTTOM_LAYER,13.6835,13.6836,-0.0498021
4610.45,1207.86,TOP_LAYER,BOTTOM_LAYER,13.6842,13.6842,0.0414741
4610.45,1286.6,TOP_LAYER,BOTTOM_LAYER,13.6851,13.6847,0.220843
4610.45,1483.45,TOP_LAYER,BOTTOM_LAYER,13.7751,13.7753,-0.0964578
4610.45,1562.19,TOP_LAYER,BOTTOM_LAYER,13.7751,13.7753,-0.133567
